field_variance,field_range,subDomains,meshNodes,beta0.true,RMSE_MeshExact,RMSE_Voronoi,RMSE_DualMesh,RMSE_DualMeshExtra,RMSE_DualMeshExtraMeshMapped,RMSE_BarycentricPointSpread,RMSE_BarycentricPointSpreadManyPoints,RMSE_AvgApproxMethods,bias_MeshExact,bias_Voronoi,bias_DualMesh,bias_DualMeshExtra,bias_DualMeshExtraMeshMapped,bias_BarycentricPointSpread,bias_BarycentricPointSpreadManyPoints,bias_AvgApproxMethods,sd_MeshExact,sd_Voronoi,sd_DualMesh,sd_DualMeshExtra,sd_DualMeshExtraMeshMapped,sd_BarycentricPointSpread,sd_BarycentricPointSpreadManyPoints,sd_AvgApproxMethods
0.1,4,2,1179,0,0.00155105594032007,0.00583434461177898,0.00583437816144252,0.00539795991736554,0.00580987154023193,0.00577464924500784,0.00585552347854997,0.00580823186986844,-0.00149460457231086,0.00566199130501782,0.00571326270875006,0.00530709270553914,0.00571936782463996,0.00568370276918743,0.00576540054199938,0.00570874502991893,0.102212255012024,0.103081885855754,0.103098019829105,0.102923743802218,0.102953625354142,0.102949895537419,0.102956350898978,0.103007216273824
0.1,4,2,4324,0,0.000381555221882105,0.00216024628455462,0.00218228765974559,0.00208867860900113,0.0021751103526704,0.0021101798210985,0.00219213838924108,0.00216144281574818,-0.000374291241495537,0.00212496744994274,0.00215528316359351,0.00207027286693501,0.00215657765231668,0.00209151015017171,0.0021736408684129,0.00214039585688751,0.102321559564764,0.102618358125118,0.102623999164377,0.102570142106779,0.102576170574599,0.10257108703827,0.102577234320786,0.102593318694589
0.1,4,2,16429,0,9.58242308269006e-05,0.000743066846519674,0.000752114112422585,0.00073686473617701,0.000750670258330629,0.000731132193687241,0.000746069321445349,0.000744113835368018,-9.40475149191375e-05,0.000734734901720735,0.000745460950495738,0.000731944617916922,0.000745725485006564,0.000726133471455085,0.000741130034621962,0.000738636968660016,0.10234977188225,0.102443875987528,0.102445630152399,0.102432813214423,0.102433753490732,0.102432259879727,0.102433381076946,0.102437776664164
0.1,4,8,126,0,0.0180903700937043,0.0183156117770973,0.0174805072252647,0.0105545788272179,0.0149090709125078,0.0156291585945516,0.0141112857978247,0.0151926084028268,-0.0152114939332105,0.00969747565846707,0.00939129065389077,-0.00116855633593386,0.00933446377488101,0.0104418627389713,0.00802207201693935,0.00937743296862991,0.0851884729645692,0.0908422492910712,0.0915362216923481,0.0867708031108592,0.0878731486703559,0.0879250852771157,0.0877726512160015,0.089037262359337
0.1,4,8,183,0,0.0114847546571436,0.016373160789218,0.0152505309819494,0.0067344040979438,0.0135615156738796,0.0107168509618292,0.0133631196733763,0.0133596122326165,-0.0103385488102256,0.012013372891824,0.0118209056046222,0.0034987586847385,0.0118279853403261,0.00843296474512767,0.0116022885773272,0.0111395034318454,0.086240434788626,0.0913400496462236,0.0912671607477002,0.0877133872056166,0.0884847542637027,0.088246640238816,0.0884652756183738,0.0894868235288748
0.1,4,8,359,0,0.00588961770184731,0.0124893881194415,0.0120692596092152,0.00753974494368216,0.0114861515931659,0.0115959686616741,0.0117872709767675,0.011705022881838,-0.00536907068807102,0.0109916095482905,0.0109315052512839,0.00682703582310416,0.0109106503322604,0.0110242121479286,0.0112253092517358,0.0110166573062999,0.0868720697287908,0.0899008653689957,0.0898028647152828,0.088089935117605,0.0884419705074594,0.0884550592428528,0.0884614156664315,0.0889904830581181
0.1,4,8,1179,0,0.00160153833477733,0.00585563181547665,0.00585014648073214,0.0052728175946707,0.006137876009392,0.00517753713425088,0.00583227501068383,0.00575296562498193,-0.00151249277861452,0.00567398435243454,0.00571641499342521,0.00518733399468764,0.00605312612939631,0.00508447805135059,0.00574538549481622,0.00565467780428458,0.0873352015865083,0.0881393336261744,0.0881533189279832,0.0879305281259052,0.0879977767589682,0.0879291180062379,0.0879843692980299,0.0880396595880164
0.1,4,8,4324,0,0.000390160118719427,0.00218746286586238,0.00220883861269803,0.0020343085559902,0.00219402372976826,0.00201394243859402,0.00222891374326927,0.00216308194867024,-0.00037884411009123,0.00215061049476804,0.00218069642575813,0.00201843056876895,0.00217783345037258,0.00199708915030776,0.00221273309450772,0.00214379252314285,0.0874353167639987,0.0877114834371792,0.0877151447173677,0.0876450555175613,0.0876569429945484,0.0876458177894751,0.0876595004880462,0.0876776935435006
0.1,4,8,16429,0,9.80275751532595e-05,0.000747296844358565,0.000756615776233341,0.000727064760249563,0.000754053981765862,0.000744198399310469,0.000746513691255837,0.000749072692043038,-9.55429292335407e-05,0.000739370331886397,0.000750512344575471,0.000723170489895804,0.000750087294276955,0.000740148075391231,0.00074255578130434,0.000744534765486878,0.0874592323909614,0.0875448310711942,0.0875462566498742,0.0875299078535855,0.0875319130115654,0.0875315903422711,0.087531316729346,0.0875371761555027
0.1,4,32,126,0,0.0189753863226404,0.0179633052030803,0.0174714496411224,0.0132754904051904,0.0153073456196221,0.0154323129069305,0.01431636438962,0.0155977784664461,-0.0155898665012437,0.00949818291440442,0.00913258588168954,-0.00759299803813736,0.00917734191874597,0.00932260881117247,0.00741795469092886,0.00890973484338825,0.0805341679712076,0.0835226643777961,0.0846185109456397,0.0813088451492253,0.0830736081936891,0.0831471619161452,0.0829381503342406,0.0833590865429376
0.1,4,32,183,0,0.0136817420868186,0.0184681152289407,0.0176745964184909,0.00922020802629846,0.0181361078533772,0.0163752403764479,0.0144108168144813,0.0165409656050616,-0.0104203500341535,0.0120405955436051,0.011817093236781,0.00172411226176653,0.0152332592958683,0.013104456832158,0.0106086605778876,0.01256081309726,0.0811050664446935,0.0848345408681033,0.0847627435860238,0.0822190776969525,0.0834807767043089,0.0833747363673274,0.083103550502183,0.0838213454374357
0.1,4,32,359,0,0.00648904944942746,0.012538513047622,0.0123217177930857,0.00581046241086237,0.0118095315034231,0.0111044709863065,0.0116271068783968,0.0116857569478249,-0.00513191093793224,0.0108847401916388,0.0108823471859282,0.00398071588162367,0.0108560047514661,0.0100821588068796,0.010659378613088,0.0106729259098001,0.0816817052280049,0.0840022119396903,0.0840623048365941,0.0824867851919821,0.0830898377312816,0.0830525615815322,0.0830664995949208,0.0834275564166071
0.1,4,32,1179,0,0.00165034707518486,0.00588348580979567,0.00586034958551926,0.00446967459267091,0.00612118014171744,0.00500906120426163,0.00583592832592032,0.00571635743191873,-0.00148758007794121,0.00566585927402429,0.00570062872773064,0.00436937914788691,0.00602804642084621,0.00490198179053282,0.00574024523791752,0.0056073522902103,0.0821122359545181,0.0827987319370421,0.0828163724443142,0.0825808386275942,0.0827161144668147,0.0826405259295406,0.0827030788863519,0.0827331905660761
0.1,4,32,4324,0,0.00039354853762531,0.00216988158009677,0.00219152017092142,0.00194107759554962,0.0022449531186844,0.0021262847565682,0.00217838878308705,0.00217774044833301,-0.000373656094197426,0.00213265065661233,0.00216250084914387,0.0019263345269913,0.00222958066354505,0.00211081503943442,0.00216308837342324,0.00215972711643178,0.0822023967934187,0.0824408286313179,0.0824439274649622,0.0823880378139508,0.0824118298467147,0.082400615005421,0.0824061262400657,0.0824205501692334
0.1,4,32,16429,0,9.90481283939538e-05,0.000745916318474121,0.000754836423263984,0.000699549204650187,0.000752169979961115,0.00077469542307515,0.000752624644229154,0.00075518120931372,-9.51691879443117e-05,0.000738187604195569,0.000748909434264044,0.000696046239083716,0.000748512015761862,0.000770812613154954,0.000748981225906449,0.000751080578656576,0.0822246070463744,0.0823010987394727,0.0823015270448589,0.0822878871100771,0.082292017794665,0.0822945596501228,0.0822918428067328,0.0822962014665679
0.1,6,1,126,0,0.00926932987390045,0.0137825050884602,0.0133597163734426,0.0101382110910544,0.012899722397706,0.0116648910028209,0.0123290796428423,0.012632724308336,-0.00883629925094057,0.0116581883647518,0.0116213320643315,0.00863535990569427,0.0115662584389565,0.01017402003761,0.0109313959064787,0.0111902389624257,0.114321496853866,0.117363962268946,0.118092067213271,0.116814514049571,0.117071794164609,0.116970697666298,0.117018093819911,0.117284162067804
0.1,6,1,183,0,0.0054958764740555,0.0119760480365964,0.0116687239160786,0.00932879157486008,0.0112429544645197,0.0106261827132886,0.0109431584142072,0.0111788976806555,-0.00531487114981953,0.0107324029853617,0.0107672775214313,0.00876886199393737,0.0107144882633061,0.0100668485873364,0.0104018589282793,0.010536575257143,0.114764701966747,0.117653818215231,0.117697013187465,0.116621399194925,0.11677118577095,0.116733503019473,0.11674669163122,0.117109829226513
0.1,6,1,359,0,0.00268162789175773,0.00848707243178736,0.00838461820128572,0.00718323413987366,0.00807955410011306,0.00729480396797393,0.00829651150554027,0.00804467109511185,-0.00263441902441106,0.00788779088306488,0.00794061894072752,0.00697736221957045,0.00787838350089533,0.00707615116818762,0.0080988781826258,0.00777636453510023,0.115076230642622,0.117033337180205,0.117001801882481,0.11628430615801,0.116351145102174,0.116306389400539,0.116366652576207,0.116607680900341
0.1,6,1,1179,0,0.000704351509878473,0.00340445057922365,0.00341560456103347,0.00331020287087497,0.00340991947616976,0.00334462637333979,0.00341911911480007,0.00339466200181743,-0.000685479413515965,0.00333553220587041,0.00336744202035007,0.00326557725394442,0.00336533526307436,0.00329966277269696,0.00337456389646069,0.0033485072316905,0.11529090701462,0.115777216603686,0.115786650634117,0.115753173728642,0.115759974024128,0.115755127483014,0.11576066049241,0.11576780676263
0.1,6,1,4324,0,0.000172582301693825,0.00117140464376462,0.00118432716592548,0.00115792667604851,0.00117969840824254,0.00112883105566231,0.0011863114098771,0.00116912611426668,-0.000170028380483604,0.00115364855121668,0.00117045573280503,0.00114714749699196,0.00116889731456226,0.0011179843121949,0.0011755141814087,0.00115730001843751,0.115349218286022,0.115516831144899,0.11551971012931,0.115500084735081,0.115501578479346,0.115497557024935,0.115502072053805,0.11550754004743
0.1,6,1,16429,0,4.31605574330009e-05,0.000383184794288085,0.000388172597393405,0.00038368037599743,0.000387180237773386,0.000373569660419047,0.000388678498934152,0.000383955014969533,-4.2460491070585e-05,0.000378712644653406,0.000384520360195109,0.000380681580439675,0.000384177778928143,0.000370525366409673,0.000385677494023526,0.000380722728841971,0.115363218716297,0.115415112372545,0.115415852434976,0.115411183315665,0.115411416961552,0.115410543155516,0.115411504066369,0.115412885145824
0.1,6,2,126,0,0.0107484477154807,0.0166177638142361,0.0159321111266026,0.011214988559897,0.0146273209765577,0.00976099275427597,0.0138264330463587,0.0136161937244079,-0.00851267641858165,0.0117283552410177,0.0116565600760865,0.00739576108330583,0.0115125875366143,0.00400636997985933,0.0105054199204911,0.00988185855081378,0.136797072999252,0.141137944065014,0.142467644760217,0.139575163113486,0.140077502498228,0.139294226534276,0.139956878323157,0.140549068606454
0.1,6,2,183,0,0.0060422764407753,0.0130925257452277,0.0127357175342017,0.0087635783395654,0.0117176360866559,0.0120584961713828,0.0113745540340125,0.0119666055202026,-0.00535722001346896,0.0107317927314281,0.010812501385322,0.00761529685420496,0.0106971873826424,0.0110611970388331,0.0103232645604995,0.010725188619745,0.137339126382038,0.141645825803383,0.141635085959489,0.139424211747567,0.139784333876797,0.139806193906915,0.139753818191899,0.140507062988958
0.1,6,2,359,0,0.00284244929898483,0.00926319460078136,0.00900785959450572,0.00681629656212178,0.00828025543562024,0.00695968359424299,0.00832362231801749,0.00821821831030232,-0.00260722788924908,0.00796817655235153,0.00801141423331661,0.00642435266425727,0.00790585425156715,0.00652878757857402,0.00795126490772113,0.00767309950470609,0.137804262528777,0.140664972254127,0.140686348263128,0.139196086992061,0.139354686104927,0.139223249584049,0.139356498585981,0.139848821479197
0.1,6,2,1179,0,0.000740348355855947,0.0035110959287333,0.00350287001144346,0.00322311704054165,0.00345631775958211,0.00342176791134766,0.00350211195049074,0.00346661185661539,-0.000687476300934937,0.00335593141248011,0.00339127320623078,0.00314746379742211,0.00338016649559469,0.00334484752354339,0.0034262279963789,0.00337968932684557,0.138069448138404,0.138758920704947,0.138769432796214,0.138613817620683,0.138638230459055,0.138634164292724,0.138642956576605,0.138688447342774
0.1,6,2,4324,0,0.000176391450155475,0.00118312506457141,0.00119297962621575,0.00113282923074269,0.00117862802194563,0.00111349200689225,0.00119571466125865,0.00117021681714725,-0.000169727576549737,0.00114827087279862,0.00116546813210121,0.0011163412224745,0.00116196200022234,0.00109670164457372,0.00117903986378526,0.00115028850269623,0.138138279381905,0.138362649256667,0.13836646654514,0.138315978473924,0.138320566842118,0.138313595693638,0.138322314933352,0.138337098352412
0.1,6,2,16429,0,4.40927626358161e-05,0.000386548612728308,0.000391015254796805,0.000380788922433877,0.000387819929290023,0.000368340972908703,0.000383204503045514,0.000382853939218226,-4.23513416674824e-05,0.000378388787422542,0.000384391850134287,0.000376406912199295,0.000383406091357197,0.000363784537287959,0.000378814815452413,0.000377757216330879,0.138154944395631,0.1382229200865,0.138224177540416,0.13821199829438,0.13821269698866,0.13821092989576,0.138212110132322,0.138216565543403
0.1,6,8,126,0,0.0117306651896581,0.0174422760064541,0.0172248422390661,0.00885741302404768,0.0149007194312035,0.015782494430198,0.0138911804030482,0.0151332480306198,-0.00874593876527885,0.011600902168946,0.0115607926191002,0.00270914846091873,0.011464056676183,0.0125817421376673,0.010147018532933,0.0114709024269659,0.117210274488147,0.121354345245907,0.122168090719365,0.11881569140025,0.119963356608293,0.120027836658754,0.119810129556766,0.120571422358232
0.1,6,8,183,0,0.00660783150083969,0.0139869745623324,0.0132499308265409,0.00615918556895409,0.0117408566775154,0.00874120767004907,0.0115317654086772,0.011434979676842,-0.00554747156741902,0.0105995776817778,0.0106563530823365,0.00450273976293468,0.0106325535546268,0.00722835635930185,0.0104053753421314,0.00990444320403487,0.117960502178837,0.122133591913387,0.122069024572324,0.119282612545275,0.120031507468874,0.119669625664101,0.120005106120965,0.120740559705758
0.1,6,8,359,0,0.00310252945025227,0.00913207764336366,0.00891365516365812,0.00566820019290637,0.00827372077374566,0.00839006615445609,0.00857632938876507,0.00849795114254962,-0.00261064846281145,0.00789291922059766,0.00796691911122674,0.00521516937007999,0.00787602846229249,0.00799146309563212,0.00818961908082676,0.00798338979411515,0.11837914706127,0.120805975120591,0.120737095509932,0.119383020349632,0.119690928034007,0.119715311622787,0.119720864123795,0.120123417456906
0.1,6,8,1179,0,0.000779119205952487,0.00350804232270755,0.00349740145074806,0.00329943389583578,0.00379010368410954,0.00282793295698403,0.00348250837350436,0.00340465706001765,-0.000692685504136569,0.00335103700591664,0.00338317608198733,0.00323306304404051,0.00372241605302733,0.00275170236593716,0.0034132032170745,0.00332430694478859,0.118667072698466,0.119260530231859,0.119257976827607,0.119130982085162,0.119185764769154,0.119085090185863,0.119161607535936,0.11918973257341
0.1,6,8,4324,0,0.000180382789294783,0.00119538231365186,0.00120481398164095,0.00110402724935143,0.00118849897862783,0.00100843212425059,0.00122348300059335,0.00116050884754804,-0.000169300246208227,0.00116028874706857,0.00117759613628356,0.00109050039799971,0.00117454812102314,0.000993676237350353,0.00120946323794062,0.00114311449593325,0.118736243616896,0.118933503617333,0.118935795491708,0.118885203297524,0.118894284820231,0.118878251032544,0.118898173788133,0.118907967107037
0.1,6,8,16429,0,4.51203735921294e-05,0.000388197720863052,0.000392137060308826,0.000375399414571959,0.000389138680123151,0.000379283577205163,0.000381579750486435,0.000385383466392521,-4.2613835466282e-05,0.000380707263164388,0.000386369540982641,0.000371978729326537,0.000385639277278921,0.000375639542674159,0.000378104282635082,0.000381291981347037,0.118750787257112,0.118810431646174,0.11881063789308,0.1187992438409,0.118800715122763,0.118800280962338,0.118799882179456,0.118804387421279
0.1,6,32,126,0,0.0118884418153139,0.0167712662782789,0.0166987987193567,0.0083327349497685,0.0148815778606329,0.0150641330921063,0.0135318217920062,0.0149575039990948,-0.00885063169294858,0.011570235641107,0.0114908527480214,-0.00237103813124768,0.0115356126571356,0.0116910963870838,0.0097640198429094,0.0112103634552514,0.114454668917984,0.117156398728713,0.11834147105011,0.115302775214396,0.117185014670612,0.117283119672987,0.116971535580952,0.117328566983569
0.1,6,32,183,0,0.00849178041854484,0.0154167231262948,0.0150220002984659,0.00791849851188162,0.0159919764334325,0.0141014652188467,0.0119753148644916,0.0141117859955918,-0.00550437046303461,0.0107415113909971,0.0107753207265885,0.0042263830489256,0.0141444395311138,0.0120060275531029,0.0095089878510491,0.0114352574105703,0.114922617771382,0.118209939945783,0.11828626089374,0.116171860165889,0.117401348123965,0.117220631801843,0.116829496119548,0.117545544319869
0.1,6,32,359,0,0.00369653578424421,0.00918489202336897,0.00906689212018041,0.00447200352316366,0.00850186752900366,0.00779636063187101,0.00831591595557879,0.00841360259782375,-0.00246090028737441,0.00786776437230497,0.00790744550167747,0.00335168812285157,0.00782695280924991,0.00705171806855262,0.00762838523902172,0.00765645319816134,0.115271756661635,0.117297087811456,0.117320993937906,0.115984088887259,0.116520524887119,0.116473079732999,0.116488394827142,0.116808419797085
0.1,6,32,1179,0,0.000839287604289171,0.0034992208430041,0.00348956061764885,0.00283133486788191,0.00376602741646983,0.00265369107755461,0.00347851047548009,0.00335414977576398,-0.000687907148818318,0.00331652029391177,0.00335384081013302,0.00275377065724268,0.00369035716162947,0.00256016289548622,0.00340102970473573,0.00326438217317924,0.115500086017605,0.116016220292658,0.116041965036736,0.11589109703006,0.115998331961443,0.115888267732806,0.115972966763935,0.115982882617046
0.1,6,32,4324,0,0.000185755147642444,0.00118745480655611,0.0011950973537112,0.00108706574801517,0.00124794185741806,0.00112898090304033,0.00118138974364719,0.00118411258623928,-0.00016686007016654,0.00115358025426223,0.00116839324972922,0.00107345909698121,0.00123353046395247,0.0011146033799022,0.00116725895242551,0.00116747326005433,0.115561422651858,0.115732946676872,0.115736391880264,0.115703029927365,0.115720882606787,0.115705808852247,0.115712885466753,0.115721742213248
0.1,6,32,16429,0,4.63180348366681e-05,0.000386169195535837,0.000390472941727437,0.00036144685150343,0.000388250448088214,0.000410902517942826,0.000388678724525911,0.000392060792628985,-4.2471143188192e-05,0.000378954256264396,0.000384902220839358,0.000358119693082681,0.000384768309680526,0.00040704742350837,0.000385225883001134,0.000388179618658756,0.115574644560428,0.115628386448993,0.115628949858395,0.115619983615472,0.115622926514899,0.115626082635066,0.11562265533014,0.115625797406243
0.1,8,1,126,0,0.00600641909183259,0.0121336195468933,0.0119676249094613,0.00928894822640095,0.0114838145576224,0.0102259980903973,0.0109018544891217,0.0111960280463111,-0.00559663458006747,0.010460408487122,0.0105153060773136,0.00817949105885359,0.0104502162178282,0.0090598308388769,0.00981611584312747,0.0100603754928536,0.143003225444078,0.145810919919667,0.146621460235012,0.145337301961032,0.145587485267092,0.145457788199741,0.145518204872957,0.145787855388381
0.1,8,1,183,0,0.0033945333117794,0.00961974513204176,0.00942988489117304,0.00756281202424618,0.00898023887683074,0.00836410020004226,0.0086794858557518,0.00891303459588902,-0.00322623601366942,0.00852685891337807,0.00860414537811816,0.00712052144452375,0.00855142476696146,0.00790556556297811,0.00823926012307891,0.00836545094890294,0.143357464449979,0.145989948091854,0.146067042843981,0.144998715599565,0.145141279251401,0.145092044234812,0.145109023266579,0.145473793680831
0.1,8,1,359,0,0.00158324890394749,0.00629613110483405,0.0062223063181516,0.00526643027650332,0.00589357047220831,0.00511151275305961,0.00611052730446394,0.00586398891327739,-0.00154192198337127,0.00571888905963922,0.00577763896969379,0.00509324314437123,0.00572173783303434,0.0049208733535809,0.00594191537624506,0.00561621091843866,0.143596206582002,0.145346500257868,0.14532540064845,0.144614752648804,0.144675298432643,0.144615438623959,0.144695821663347,0.144929317383836
0.1,8,1,1179,0,0.000407799157412244,0.00226654706472559,0.00227280645537761,0.00220240514395827,0.00226656673254734,0.00220132745814858,0.00227576010600994,0.00225297530427121,-0.000389792252816417,0.0022035248905191,0.00222784468048143,0.0021618996026963,0.00222599399882073,0.00216034877754954,0.00223520686687641,0.00221058384284944,0.143753328524473,0.144145516594883,0.144155306961595,0.144122679951871,0.144128453312892,0.144122164292031,0.144129376679918,0.144136107242884
0.1,8,1,4324,0,9.84489337696722e-05,0.000745509025402949,0.000753535948503078,0.000734790118471424,0.00074841398901639,0.000697502952123015,0.00075503574893651,0.000739039350140022,-9.6024086684008e-05,0.000728363576613674,0.000739728739915355,0.000724769734238249,0.000738358186114533,0.000687438967862418,0.000744975848072975,0.000727773063715791,0.143794663281584,0.143927948807581,0.143930855345991,0.143911342737067,0.143912573800253,0.143907334319622,0.143913217796709,0.143918381282022
0.1,8,1,16429,0,2.46352386486388e-05,0.000237484979972268,0.000240436694253013,0.000237187462994245,0.000239331558143947,0.000225726545235001,0.000240829562479535,0.000236558306636835,-2.3931883957927e-05,0.00023315834737202,0.000236855565318635,0.000234409005132983,0.00023654742089541,0.00022289010209696,0.000238046405905827,0.00023349956831777,0.143804522960017,0.143844996076505,0.14384558461889,0.143840940549995,0.143841130372964,0.143839970089618,0.143841246746718,0.143842585260246
0.1,8,2,126,0,0.00747947985805289,0.0143560413784106,0.0139963173524114,0.00987634852333616,0.0127040023807784,0.00770333595400904,0.0118647133901903,0.0116090872312624,-0.00532986517591925,0.0104735429940003,0.0105118011374764,0.00715100941823576,0.0103747403929337,0.00287521876181915,0.00936807792555393,0.00872067624235667,0.163955232555196,0.167827733323066,0.169108291761951,0.166432948510198,0.166907846532904,0.165923445832993,0.16675579551997,0.167280623256403
0.1,8,2,183,0,0.00389529884995972,0.0105993040455151,0.010343489801824,0.00712201356744476,0.00932972727481631,0.00967234228448572,0.00898430450569798,0.00957286466752694,-0.00325527005508849,0.00854841044834794,0.00866139331496225,0.00627431072160902,0.0085434562463537,0.00890665372611864,0.00817005539370988,0.00856599382589848,0.164330737919412,0.168082120717655,0.168107754198303,0.166086079066487,0.166415289578889,0.166443876582945,0.166375720425558,0.167073720116196
0.1,8,2,359,0,0.00174155503549965,0.00698309994647182,0.00679305241203577,0.0050156861679576,0.00604313207956439,0.00472737828913762,0.00608672093509069,0.00598320034370818,-0.00152225608449697,0.00578491681444394,0.00583460240027934,0.00470768962491344,0.00574127414276676,0.00436620231003433,0.00578668887478362,0.0055027369084616,0.164673378481193,0.167123570614592,0.167155708949429,0.165792474988379,0.16593238655597,0.165762495516444,0.165935785761394,0.166377012928679
0.1,8,2,1179,0,0.000441345264505057,0.00236088692381212,0.0023491960921463,0.00215032392275939,0.00230167655977284,0.00226736417891197,0.00234756522942877,0.00231356927151504,-0.000391127374971418,0.00221970374110358,0.00224666899523514,0.00208645278102785,0.00223693182693073,0.00220161416484672,0.0022829617216981,0.00223757608996286,0.164858396762513,0.16539960985821,0.165410065683497,0.165274996449365,0.165295235488566,0.165291184566091,0.165301617080344,0.165339384579308
0.1,8,2,4324,0,0.000102303864032148,0.000758124515471276,0.000763468973733775,0.000719536301804798,0.000748253384901817,0.000683092270967325,0.00076539763874138,0.000741059732847906,-9.59986803753071e-05,0.000725239795561669,0.000736950337604729,0.000705316954359519,0.000733821055876836,0.000668544443079087,0.000750902128509491,0.000723091552126362,0.164905190291767,0.165079224363624,0.165082770997097,0.165036956099044,0.165040637708212,0.165032127128016,0.165042964395831,0.165055534114759
0.1,8,2,16429,0,2.56347802522911e-05,0.000240685090209256,0.000243150047695908,0.000235515709551194,0.000239830778059169,0.000220435266897289,0.000235190106303659,0.000235296567489708,-2.38984754033666e-05,0.000233067876889289,0.000236916811236457,0.0002317605927957,0.000236040476392051,0.000216408609756195,0.000231444878479543,0.000230775730550707,0.164916493119962,0.164967990042743,0.164969026379677,0.164958023146205,0.164958573666757,0.164956479340724,0.164957803794669,0.1649619738985
0.1,8,8,126,0,0.00838163459627369,0.0149731222205138,0.0149403977283473,0.00764491280250481,0.012957119459525,0.0138746031068929,0.0119012918396538,0.0131187314627511,-0.00552614468348586,0.010382161273812,0.0104470574990877,0.00340889847158867,0.0103572451181429,0.0114735153612963,0.00904136441218595,0.010340268732905,0.144794504806314,0.147814052505681,0.148747703208142,0.146274805647002,0.147350601951058,0.147446618289732,0.147158027928014,0.147646268698132
0.1,8,8,183,0,0.00437906181231502,0.01130795679373,0.0107389081270962,0.00513521753514715,0.00936369612936669,0.00637217335046418,0.0091529423703711,0.00901537012685175,-0.00339318512342888,0.00845471252891253,0.00854358093324124,0.00397551915471195,0.00851168304193519,0.0051123976095725,0.00828482402610026,0.00778143962795234,0.145306482919494,0.148766627294434,0.148746420890159,0.146449275218148,0.147120214108756,0.146663759739149,0.147088392574038,0.147652761220026
0.1,8,8,359,0,0.00198881795248413,0.00681269128556843,0.00664110685315848,0.00420871286645743,0.00603211395903291,0.00615093176437772,0.00633489612047588,0.00624652745959293,-0.00153041205769852,0.00570903844320948,0.00578719768437618,0.00385575983923248,0.00571042049769529,0.00582589250310566,0.00602354327441714,0.00581121848056075,0.145601360629481,0.147606870245042,0.147579189864456,0.146424975065379,0.146690430942365,0.146721764379376,0.146729271983581,0.147059536278995
0.1,8,8,1179,0,0.000476169882358552,0.0023530879077675,0.0023396254436292,0.00231797883072009,0.00263681991194881,0.00167639202874532,0.0023288824242112,0.00225088310339883,-0.000394206502903171,0.00221429741995495,0.00223876117489946,0.00226133577141516,0.00257814003640634,0.00160809293914594,0.00226919669974492,0.00218169765403032,0.145799188297793,0.146249700318131,0.146246986897782,0.146176411476751,0.14622095914812,0.146094581943055,0.146189516991041,0.146200109092624
0.1,8,8,4324,0,0.000106059266847414,0.000765344379281222,0.000770161881984619,0.000701483586208102,0.00075443703791791,0.000574593782642447,0.000789516435446807,0.000727213780619863,-9.54023005949003e-05,0.000732876187368343,0.00074462104326471,0.00068951244677495,0.000742022848828696,0.000561142990336456,0.000776943465899091,0.000711521307139461,0.14584736168922,0.145996314108305,0.145998683414718,0.145960383542101,0.14596751864419,0.145947073078492,0.145972429474988,0.145976385829809
0.1,8,8,16429,0,2.64826537024837e-05,0.000241459451193485,0.000243418581439321,0.000232162816553693,0.000240595042626808,0.000230814019821977,0.000233018069265591,0.000237172807069195,-2.40128484170955e-05,0.000234499400232607,0.000238056577252501,0.000229096537291719,0.000237451373270198,0.000227461679693645,0.000229916135736656,0.000233477033237122,0.145857384830006,0.145902134318668,0.145902179666192,0.145893521555219,0.145894656273867,0.145894149046264,0.145893608563176,0.145897344480501
0.1,8,32,126,0,0.00839584114976454,0.0144674049282366,0.0145891020597083,0.00632787724623131,0.0129030774166419,0.0130927053728574,0.0114787882458093,0.0129208237469569,-0.00560270106744329,0.010400783012519,0.010439223123217,-0.000553012218902018,0.010437159588512,0.0105924038617546,0.00866618094248872,0.0101071501056983,0.143108301176109,0.145416699813923,0.146698652806135,0.143906642889838,0.145674857532528,0.145785481523132,0.145407929081214,0.1457601313954
0.1,8,32,183,0,0.00609096366396962,0.0124190182728968,0.012168978439005,0.0070751899767733,0.0134051034226321,0.0114853900153345,0.00933197582598086,0.0114150432555063,-0.00336936122137844,0.00855313138041904,0.00863238245036273,0.00466617904546057,0.0119891039605197,0.00985740611834369,0.00736127812136205,0.00927866040620144,0.143446480711448,0.146286020020412,0.14642471432832,0.14469813954828,0.145795325660167,0.145571741331049,0.145093286424164,0.145809511798049
0.1,8,32,359,0,0.00254960212518381,0.00684513997757187,0.00677459979225438,0.00342495360080064,0.00622935980524574,0.0055334247949237,0.00604374970279198,0.00614284748067206,-0.00142231245533456,0.00569253487209587,0.00574603109109312,0.00256205754733514,0.00567613573487125,0.00490232708927576,0.00547778982950651,0.0054989637233685,0.143703543195777,0.145457360431726,0.14550498437057,0.144299893974963,0.144758472729365,0.14469365404695,0.144719699583132,0.145020730280678
0.1,8,32,1179,0,0.000533351183090898,0.00235402351625082,0.00234149518304091,0.00201594677593248,0.00262257890188517,0.00151832624595979,0.00233482851843456,0.00221169563702162,-0.00039165456929718,0.00219113997044412,0.00221944324215825,0.00194979183716974,0.00255606858866283,0.00142678297636219,0.00226699740917903,0.00213208643736129,0.143845305654785,0.144251521061298,0.144278751768268,0.144171137401541,0.144257494275984,0.14411962737698,0.144224923395502,0.144226131824561
